environment: 
YAML: configs/bt.sc.c100.yaml
==> SEED: 42
==> num_classes: 100
==> data_name: cifar100
==> data_params: {'algo': 'bt-sc', 'data_dir': 'datasets/cifar100', 'batch_size': 512, 'num_workers': 3, 'image_size': 32}
==> return_logs: False
==> eval_every: 10
==> n_epochs: 800
==> n_epochs_mlp: 100
==> gpu_id: 4
==> opt: SGD
==> opt_params: {'lr': 0.4, 'momentum': 0.9, 'weight_decay': 0.0001}
==> schedular_params: {'T_max': 800, 'eta_min': 0.001}
==> mlp_opt: SGD
==> mlp_opt_params: {'lr': 0.1, 'momentum': 0.9}
==> model_params: {'model_name': 'resnet50', 'pretrained': False, 'proj_dim': 4096, 'barlow_hidden': 4096}
==> mlp_type: linear
==> loss: bt-sc
==> loss_params: {'lambd': 0.005}
==> distributed: False
==> train_algo: bt-sc
==> model_save_path: saved_models/bt.sc.c100.r50.e800.pth
==> energy_model_params: {'eta': 0.01, 'steps': 5, 'sigma': 0.2, 'delta': 0.1, 'net_type': 'score'}
==> energy_opt: AdamW
==> energy_model_opt_params: {'lr': 0.001}
==> warmup_epochs: 0
==> config: configs/bt.sc.c100.yaml
--------------------------------------------------
===> using linear mlp
using optimizer: SGD
using optimizer: SGD
loss function: bt-sc
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
# of Training Images: 50000
# of Testing Images: 10000
using optimizer: AdamW
### Barlow Twins with SC-net Training begins
[GPU4] epochs: [673/800] train_loss_con: 380.715 energy_loss: 356.723
[GPU4] epochs: [674/800] train_loss_con: 377.796 energy_loss: 355.224
[GPU4] epochs: [675/800] train_loss_con: 380.957 energy_loss: 352.746
[GPU4] epochs: [676/800] train_loss_con: 380.725 energy_loss: 355.063
[GPU4] epochs: [677/800] train_loss_con: 379.019 energy_loss: 353.270
[GPU4] epochs: [678/800] train_loss_con: 375.956 energy_loss: 353.543
[GPU4] epochs: [679/800] train_loss_con: 376.840 energy_loss: 354.354
[GPU4] epochs: [680/800] train_loss_con: 378.010 energy_loss: 352.646
[GPU4] epochs: [681/800] train_loss_con: 377.598 energy_loss: 352.263
[GPU4] epochs: [682/800] train_loss_con: 374.613 energy_loss: 350.537
[GPU4] epochs: [683/800] train_loss_con: 373.447 energy_loss: 350.131
[GPU4] epochs: [684/800] train_loss_con: 373.833 energy_loss: 349.297
[GPU4] epochs: [685/800] train_loss_con: 371.369 energy_loss: 350.982
[GPU4] epochs: [686/800] train_loss_con: 370.462 energy_loss: 348.196
[GPU4] epochs: [687/800] train_loss_con: 371.152 energy_loss: 346.568
[GPU4] epochs: [688/800] train_loss_con: 369.113 energy_loss: 346.293
[GPU4] epochs: [689/800] train_loss_con: 368.219 energy_loss: 345.285
[GPU4] epochs: [690/800] train_loss_con: 370.133 energy_loss: 345.614
[GPU4] epochs: [691/800] train_loss_con: 368.328 energy_loss: 344.105
[GPU4] epochs: [692/800] train_loss_con: 363.977 energy_loss: 343.728
[GPU4] epochs: [693/800] train_loss_con: 365.996 energy_loss: 342.070
[GPU4] epochs: [694/800] train_loss_con: 366.974 energy_loss: 342.006
[GPU4] epochs: [695/800] train_loss_con: 365.321 energy_loss: 340.828
[GPU4] epochs: [696/800] train_loss_con: 364.083 energy_loss: 339.573
[GPU4] epochs: [697/800] train_loss_con: 364.394 energy_loss: 340.130
[GPU4] epochs: [698/800] train_loss_con: 362.283 energy_loss: 339.797
[GPU4] epochs: [699/800] train_loss_con: 363.205 energy_loss: 339.538
[GPU4] epochs: [700/800] train_loss_con: 359.602 energy_loss: 339.494
[GPU4] epochs: [701/800] train_loss_con: 362.345 energy_loss: 339.555
[GPU4] epochs: [702/800] train_loss_con: 362.476 energy_loss: 337.705
[GPU4] epochs: [703/800] train_loss_con: 363.610 energy_loss: 337.297
[GPU4] epochs: [704/800] train_loss_con: 362.214 energy_loss: 337.526
[GPU4] epochs: [705/800] train_loss_con: 356.362 energy_loss: 336.478
[GPU4] epochs: [706/800] train_loss_con: 357.727 energy_loss: 335.532
[GPU4] epochs: [707/800] train_loss_con: 358.850 energy_loss: 335.534
[GPU4] epochs: [708/800] train_loss_con: 355.461 energy_loss: 335.418
[GPU4] epochs: [709/800] train_loss_con: 360.958 energy_loss: 334.397
[GPU4] epochs: [710/800] train_loss_con: 354.394 energy_loss: 334.040
[GPU4] epochs: [711/800] train_loss_con: 356.684 energy_loss: 332.323
[GPU4] epochs: [712/800] train_loss_con: 357.731 energy_loss: 331.418
[GPU4] epochs: [713/800] train_loss_con: 356.533 energy_loss: 332.157
[GPU4] epochs: [714/800] train_loss_con: 353.660 energy_loss: 330.300
[GPU4] epochs: [715/800] train_loss_con: 352.317 energy_loss: 330.389
[GPU4] epochs: [716/800] train_loss_con: 351.059 energy_loss: 328.691
[GPU4] epochs: [717/800] train_loss_con: 353.180 energy_loss: 328.764
[GPU4] epochs: [718/800] train_loss_con: 352.231 energy_loss: 328.375
[GPU4] epochs: [719/800] train_loss_con: 351.732 energy_loss: 328.447
[GPU4] epochs: [720/800] train_loss_con: 350.057 energy_loss: 328.800
[GPU4] epochs: [721/800] train_loss_con: 348.592 energy_loss: 327.628
[GPU4] epochs: [722/800] train_loss_con: 350.728 energy_loss: 326.876
[GPU4] epochs: [723/800] train_loss_con: 348.419 energy_loss: 326.595
[GPU4] epochs: [724/800] train_loss_con: 350.289 energy_loss: 327.188
[GPU4] epochs: [725/800] train_loss_con: 347.799 energy_loss: 326.661
[GPU4] epochs: [726/800] train_loss_con: 348.935 energy_loss: 325.771
[GPU4] epochs: [727/800] train_loss_con: 344.822 energy_loss: 325.671
[GPU4] epochs: [728/800] train_loss_con: 346.492 energy_loss: 324.760
[GPU4] epochs: [729/800] train_loss_con: 349.386 energy_loss: 324.483
[GPU4] epochs: [730/800] train_loss_con: 346.353 energy_loss: 323.948
[GPU4] epochs: [731/800] train_loss_con: 344.324 energy_loss: 323.765
[GPU4] epochs: [732/800] train_loss_con: 345.959 energy_loss: 323.230
[GPU4] epochs: [733/800] train_loss_con: 346.090 energy_loss: 322.757
[GPU4] epochs: [734/800] train_loss_con: 342.127 energy_loss: 322.194
[GPU4] epochs: [735/800] train_loss_con: 342.296 energy_loss: 322.397
[GPU4] epochs: [736/800] train_loss_con: 341.936 energy_loss: 322.372
[GPU4] epochs: [737/800] train_loss_con: 343.491 energy_loss: 321.390
[GPU4] epochs: [738/800] train_loss_con: 340.923 energy_loss: 320.986
[GPU4] epochs: [739/800] train_loss_con: 343.062 energy_loss: 320.778
[GPU4] epochs: [740/800] train_loss_con: 340.274 energy_loss: 320.065
[GPU4] epochs: [741/800] train_loss_con: 340.445 energy_loss: 319.394
[GPU4] epochs: [742/800] train_loss_con: 341.460 energy_loss: 319.545
[GPU4] epochs: [743/800] train_loss_con: 340.844 energy_loss: 319.262
[GPU4] epochs: [744/800] train_loss_con: 342.356 energy_loss: 317.742
[GPU4] epochs: [745/800] train_loss_con: 339.293 energy_loss: 317.765
[GPU4] epochs: [746/800] train_loss_con: 339.355 energy_loss: 318.122
[GPU4] epochs: [747/800] train_loss_con: 337.038 energy_loss: 317.059
[GPU4] epochs: [748/800] train_loss_con: 339.167 energy_loss: 316.871
[GPU4] epochs: [749/800] train_loss_con: 338.081 energy_loss: 316.283
[GPU4] epochs: [750/800] train_loss_con: 337.530 energy_loss: 315.687
[GPU4] epochs: [751/800] train_loss_con: 337.432 energy_loss: 316.318
[GPU4] epochs: [752/800] train_loss_con: 337.570 energy_loss: 315.623
[GPU4] epochs: [753/800] train_loss_con: 335.192 energy_loss: 314.882
[GPU4] epochs: [754/800] train_loss_con: 336.888 energy_loss: 314.094
[GPU4] epochs: [755/800] train_loss_con: 337.144 energy_loss: 313.940
[GPU4] epochs: [756/800] train_loss_con: 334.315 energy_loss: 313.840
[GPU4] epochs: [757/800] train_loss_con: 334.226 energy_loss: 313.878
[GPU4] epochs: [758/800] train_loss_con: 334.700 energy_loss: 314.074
[GPU4] epochs: [759/800] train_loss_con: 336.230 energy_loss: 313.980
[GPU4] epochs: [760/800] train_loss_con: 335.498 energy_loss: 313.707
[GPU4] epochs: [761/800] train_loss_con: 333.645 energy_loss: 313.371
[GPU4] epochs: [762/800] train_loss_con: 334.676 energy_loss: 312.905
[GPU4] epochs: [763/800] train_loss_con: 332.440 energy_loss: 312.782
[GPU4] epochs: [764/800] train_loss_con: 334.681 energy_loss: 312.031
[GPU4] epochs: [765/800] train_loss_con: 332.610 energy_loss: 311.941
[GPU4] epochs: [766/800] train_loss_con: 331.613 energy_loss: 311.503
[GPU4] epochs: [767/800] train_loss_con: 332.099 energy_loss: 311.647
[GPU4] epochs: [768/800] train_loss_con: 331.942 energy_loss: 311.499
[GPU4] epochs: [769/800] train_loss_con: 332.770 energy_loss: 310.967
[GPU4] epochs: [770/800] train_loss_con: 331.772 energy_loss: 310.358
[GPU4] epochs: [771/800] train_loss_con: 330.943 energy_loss: 310.171
[GPU4] epochs: [772/800] train_loss_con: 331.451 energy_loss: 309.860
[GPU4] epochs: [773/800] train_loss_con: 332.190 energy_loss: 310.244
[GPU4] epochs: [774/800] train_loss_con: 332.971 energy_loss: 310.011
[GPU4] epochs: [775/800] train_loss_con: 331.230 energy_loss: 309.271
[GPU4] epochs: [776/800] train_loss_con: 329.692 energy_loss: 308.940
[GPU4] epochs: [777/800] train_loss_con: 331.411 energy_loss: 308.556
[GPU4] epochs: [778/800] train_loss_con: 331.055 energy_loss: 308.507
[GPU4] epochs: [779/800] train_loss_con: 329.790 energy_loss: 308.193
[GPU4] epochs: [780/800] train_loss_con: 330.539 energy_loss: 308.200
[GPU4] epochs: [781/800] train_loss_con: 331.625 energy_loss: 308.299
[GPU4] epochs: [782/800] train_loss_con: 331.048 energy_loss: 307.547
[GPU4] epochs: [783/800] train_loss_con: 330.468 energy_loss: 307.366
[GPU4] epochs: [784/800] train_loss_con: 329.658 energy_loss: 306.933
[GPU4] epochs: [785/800] train_loss_con: 329.643 energy_loss: 307.031
[GPU4] epochs: [786/800] train_loss_con: 330.656 energy_loss: 306.475
[GPU4] epochs: [787/800] train_loss_con: 331.194 energy_loss: 306.404
[GPU4] epochs: [788/800] train_loss_con: 329.204 energy_loss: 306.137
[GPU4] epochs: [789/800] train_loss_con: 328.351 energy_loss: 305.617
[GPU4] epochs: [790/800] train_loss_con: 331.416 energy_loss: 306.066
[GPU4] epochs: [791/800] train_loss_con: 328.559 energy_loss: 305.598
[GPU4] epochs: [792/800] train_loss_con: 329.327 energy_loss: 305.512
[GPU4] epochs: [793/800] train_loss_con: 329.886 energy_loss: 305.258
[GPU4] epochs: [794/800] train_loss_con: 328.807 energy_loss: 304.984
[GPU4] epochs: [795/800] train_loss_con: 330.533 energy_loss: 305.162
[GPU4] epochs: [796/800] train_loss_con: 330.228 energy_loss: 304.726
[GPU4] epochs: [797/800] train_loss_con: 328.891 energy_loss: 304.672
[GPU4] epochs: [798/800] train_loss_con: 330.502 energy_loss: 304.432
[GPU4] epochs: [799/800] train_loss_con: 328.253 energy_loss: 304.219
[GPU4] epochs: [800/800] train_loss_con: 330.428 energy_loss: 304.132
### TSNE starts
### MLP training begins
[GPU4] Test Accuracy at epoch: 0: 0.613
[GPU4] epochs: [1/100] train_acc: 0.508 train_loss_sup: 2.162
[GPU4] epochs: [2/100] train_acc: 0.608 train_loss_sup: 1.483
[GPU4] epochs: [3/100] train_acc: 0.627 train_loss_sup: 1.385
[GPU4] epochs: [4/100] train_acc: 0.644 train_loss_sup: 1.316
[GPU4] epochs: [5/100] train_acc: 0.654 train_loss_sup: 1.279
[GPU4] epochs: [6/100] train_acc: 0.662 train_loss_sup: 1.245
[GPU4] epochs: [7/100] train_acc: 0.674 train_loss_sup: 1.205
[GPU4] epochs: [8/100] train_acc: 0.675 train_loss_sup: 1.192
[GPU4] epochs: [9/100] train_acc: 0.682 train_loss_sup: 1.169
[GPU4] epochs: [10/100] train_acc: 0.685 train_loss_sup: 1.146
[GPU4] Test Accuracy at epoch: 10: 0.666
[GPU4] epochs: [11/100] train_acc: 0.693 train_loss_sup: 1.125
[GPU4] epochs: [12/100] train_acc: 0.698 train_loss_sup: 1.107
[GPU4] epochs: [13/100] train_acc: 0.695 train_loss_sup: 1.112
[GPU4] epochs: [14/100] train_acc: 0.702 train_loss_sup: 1.097
[GPU4] epochs: [15/100] train_acc: 0.703 train_loss_sup: 1.082
[GPU4] epochs: [16/100] train_acc: 0.706 train_loss_sup: 1.072
[GPU4] epochs: [17/100] train_acc: 0.712 train_loss_sup: 1.056
[GPU4] epochs: [18/100] train_acc: 0.710 train_loss_sup: 1.054
[GPU4] epochs: [19/100] train_acc: 0.716 train_loss_sup: 1.043
[GPU4] epochs: [20/100] train_acc: 0.713 train_loss_sup: 1.042
[GPU4] Test Accuracy at epoch: 20: 0.671
[GPU4] epochs: [21/100] train_acc: 0.719 train_loss_sup: 1.029
[GPU4] epochs: [22/100] train_acc: 0.721 train_loss_sup: 1.023
[GPU4] epochs: [23/100] train_acc: 0.725 train_loss_sup: 1.006
[GPU4] epochs: [24/100] train_acc: 0.727 train_loss_sup: 1.004
[GPU4] epochs: [25/100] train_acc: 0.727 train_loss_sup: 1.002
[GPU4] epochs: [26/100] train_acc: 0.727 train_loss_sup: 0.998
[GPU4] epochs: [27/100] train_acc: 0.733 train_loss_sup: 0.980
[GPU4] epochs: [28/100] train_acc: 0.734 train_loss_sup: 0.971
[GPU4] epochs: [29/100] train_acc: 0.733 train_loss_sup: 0.980
[GPU4] epochs: [30/100] train_acc: 0.737 train_loss_sup: 0.966
[GPU4] Test Accuracy at epoch: 30: 0.676
[GPU4] epochs: [31/100] train_acc: 0.732 train_loss_sup: 0.976
[GPU4] epochs: [32/100] train_acc: 0.739 train_loss_sup: 0.964
[GPU4] epochs: [33/100] train_acc: 0.742 train_loss_sup: 0.954
[GPU4] epochs: [34/100] train_acc: 0.737 train_loss_sup: 0.959
[GPU4] epochs: [35/100] train_acc: 0.739 train_loss_sup: 0.956
[GPU4] epochs: [36/100] train_acc: 0.739 train_loss_sup: 0.955
[GPU4] epochs: [37/100] train_acc: 0.743 train_loss_sup: 0.953
[GPU4] epochs: [38/100] train_acc: 0.746 train_loss_sup: 0.939
[GPU4] epochs: [39/100] train_acc: 0.745 train_loss_sup: 0.941
[GPU4] epochs: [40/100] train_acc: 0.745 train_loss_sup: 0.940
[GPU4] Test Accuracy at epoch: 40: 0.674
[GPU4] epochs: [41/100] train_acc: 0.750 train_loss_sup: 0.928
[GPU4] epochs: [42/100] train_acc: 0.745 train_loss_sup: 0.931
[GPU4] epochs: [43/100] train_acc: 0.747 train_loss_sup: 0.925
[GPU4] epochs: [44/100] train_acc: 0.748 train_loss_sup: 0.926
[GPU4] epochs: [45/100] train_acc: 0.751 train_loss_sup: 0.920
[GPU4] epochs: [46/100] train_acc: 0.752 train_loss_sup: 0.922
[GPU4] epochs: [47/100] train_acc: 0.751 train_loss_sup: 0.911
[GPU4] epochs: [48/100] train_acc: 0.752 train_loss_sup: 0.913
[GPU4] epochs: [49/100] train_acc: 0.753 train_loss_sup: 0.914
[GPU4] epochs: [50/100] train_acc: 0.753 train_loss_sup: 0.910
[GPU4] Test Accuracy at epoch: 50: 0.673
[GPU4] epochs: [51/100] train_acc: 0.755 train_loss_sup: 0.908
[GPU4] epochs: [52/100] train_acc: 0.758 train_loss_sup: 0.896
[GPU4] epochs: [53/100] train_acc: 0.754 train_loss_sup: 0.913
[GPU4] epochs: [54/100] train_acc: 0.756 train_loss_sup: 0.906
[GPU4] epochs: [55/100] train_acc: 0.757 train_loss_sup: 0.910
[GPU4] epochs: [56/100] train_acc: 0.754 train_loss_sup: 0.907
[GPU4] epochs: [57/100] train_acc: 0.762 train_loss_sup: 0.888
[GPU4] epochs: [58/100] train_acc: 0.756 train_loss_sup: 0.896
[GPU4] epochs: [59/100] train_acc: 0.760 train_loss_sup: 0.885
[GPU4] epochs: [60/100] train_acc: 0.760 train_loss_sup: 0.888
[GPU4] Test Accuracy at epoch: 60: 0.674
[GPU4] epochs: [61/100] train_acc: 0.760 train_loss_sup: 0.888
[GPU4] epochs: [62/100] train_acc: 0.762 train_loss_sup: 0.880
[GPU4] epochs: [63/100] train_acc: 0.760 train_loss_sup: 0.884
[GPU4] epochs: [64/100] train_acc: 0.763 train_loss_sup: 0.878
[GPU4] epochs: [65/100] train_acc: 0.763 train_loss_sup: 0.879
[GPU4] epochs: [66/100] train_acc: 0.764 train_loss_sup: 0.883
[GPU4] epochs: [67/100] train_acc: 0.766 train_loss_sup: 0.872
[GPU4] epochs: [68/100] train_acc: 0.761 train_loss_sup: 0.888
[GPU4] epochs: [69/100] train_acc: 0.761 train_loss_sup: 0.876
[GPU4] epochs: [70/100] train_acc: 0.767 train_loss_sup: 0.872
[GPU4] Test Accuracy at epoch: 70: 0.67
[GPU4] epochs: [71/100] train_acc: 0.763 train_loss_sup: 0.879
[GPU4] epochs: [72/100] train_acc: 0.765 train_loss_sup: 0.876
[GPU4] epochs: [73/100] train_acc: 0.765 train_loss_sup: 0.874
[GPU4] epochs: [74/100] train_acc: 0.766 train_loss_sup: 0.866
[GPU4] epochs: [75/100] train_acc: 0.768 train_loss_sup: 0.868
[GPU4] epochs: [76/100] train_acc: 0.764 train_loss_sup: 0.876
[GPU4] epochs: [77/100] train_acc: 0.768 train_loss_sup: 0.865
[GPU4] epochs: [78/100] train_acc: 0.766 train_loss_sup: 0.865
[GPU4] epochs: [79/100] train_acc: 0.767 train_loss_sup: 0.861
[GPU4] epochs: [80/100] train_acc: 0.768 train_loss_sup: 0.865
[GPU4] Test Accuracy at epoch: 80: 0.671
[GPU4] epochs: [81/100] train_acc: 0.767 train_loss_sup: 0.866
[GPU4] epochs: [82/100] train_acc: 0.770 train_loss_sup: 0.857
[GPU4] epochs: [83/100] train_acc: 0.768 train_loss_sup: 0.856
[GPU4] epochs: [84/100] train_acc: 0.768 train_loss_sup: 0.864
[GPU4] epochs: [85/100] train_acc: 0.768 train_loss_sup: 0.859
[GPU4] epochs: [86/100] train_acc: 0.770 train_loss_sup: 0.855
[GPU4] epochs: [87/100] train_acc: 0.771 train_loss_sup: 0.855
[GPU4] epochs: [88/100] train_acc: 0.773 train_loss_sup: 0.847
[GPU4] epochs: [89/100] train_acc: 0.773 train_loss_sup: 0.847
[GPU4] epochs: [90/100] train_acc: 0.769 train_loss_sup: 0.856
[GPU4] Test Accuracy at epoch: 90: 0.671
[GPU4] epochs: [91/100] train_acc: 0.771 train_loss_sup: 0.846
[GPU4] epochs: [92/100] train_acc: 0.771 train_loss_sup: 0.852
[GPU4] epochs: [93/100] train_acc: 0.773 train_loss_sup: 0.841
[GPU4] epochs: [94/100] train_acc: 0.770 train_loss_sup: 0.855
[GPU4] epochs: [95/100] train_acc: 0.770 train_loss_sup: 0.861
[GPU4] epochs: [96/100] train_acc: 0.770 train_loss_sup: 0.848
[GPU4] epochs: [97/100] train_acc: 0.770 train_loss_sup: 0.853
[GPU4] epochs: [98/100] train_acc: 0.773 train_loss_sup: 0.845
[GPU4] epochs: [99/100] train_acc: 0.773 train_loss_sup: 0.846
[GPU4] epochs: [100/100] train_acc: 0.774 train_loss_sup: 0.842
[GPU4] Final Test Accuracy: 0.67
Model weights saved
<All keys matched successfully>
OpenBLAS warning: precompiled NUM_THREADS exceeded, adding auxiliary array for thread metadata.
To avoid this warning, please rebuild your copy of OpenBLAS with a larger NUM_THREADS setting
or set the environment variable OPENBLAS_NUM_THREADS to 64 or lower
knn evalution
logistic regression evalution
knn_acc: 0.581, log_reg_acc: 0.640
BLAS : Bad memory unallocation! :  640  0x7f2efab3e000
BLAS : Bad memory unallocation! :  640  0x7f2ef4b3e000
BLAS : Bad memory unallocation! :  640  0x7f2ef0b3e000
BLAS : Bad memory unallocation! :  640  0x7f2eeab3e000
BLAS : Bad memory unallocation! :  640  0x7f2ea0b3e000
BLAS : Bad memory unallocation! :  640  0x7f2e80b3e000
BLAS : Bad memory unallocation! :  640  0x7f2e86b3e000
BLAS : Bad memory unallocation! :  640  0x7f2e98b3e000
BLAS : Bad memory unallocation! :  640  0x7f2e0eb3e000
BLAS : Bad memory unallocation! :  640  0x7f2e0ab3e000
