environment: 
YAML: configs/bt.sc.c10.yaml
==> SEED: 42
==> num_classes: 10
==> data_name: cifar10
==> data_params: {'algo': 'bt-sc', 'data_dir': 'datasets/cifar10', 'batch_size': 512, 'num_workers': 3, 'image_size': 32}
==> return_logs: False
==> eval_every: 10
==> n_epochs: 800
==> n_epochs_mlp: 100
==> gpu_id: 3
==> opt: SGD
==> opt_params: {'lr': 0.4, 'momentum': 0.9, 'weight_decay': 0.0001}
==> schedular_params: {'T_max': 800, 'eta_min': 0.001}
==> mlp_opt: SGD
==> mlp_opt_params: {'lr': 0.1, 'momentum': 0.9}
==> energy_model_params: {'eta': 0.01, 'steps': 5, 'sigma': 0.2, 'delta': 0.1, 'net_type': 'score'}
==> energy_opt: AdamW
==> energy_model_opt_params: {'lr': 0.001}
==> warmup_epochs: 0
==> model_params: {'model_name': 'resnet50', 'pretrained': False, 'proj_dim': 4096, 'barlow_hidden': 4096}
==> mlp_type: linear
==> loss: bt-sc
==> loss_params: {'lambd': 0.005}
==> distributed: False
==> train_algo: bt-sc
==> model_save_path: saved_models/bt.sc.c10.r50.e800.pth
==> config: configs/bt.sc.c10.yaml
--------------------------------------------------
===> using linear mlp
using optimizer: SGD
using optimizer: SGD
loss function: bt-sc
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
# of Training Images: 50000
# of Testing Images: 10000
using optimizer: AdamW
### Barlow Twins with SC-net Training begins
[GPU3] epochs: [675/800] train_loss_con: 376.397 energy_loss: 327.810
[GPU3] epochs: [676/800] train_loss_con: 374.740 energy_loss: 325.485
[GPU3] epochs: [677/800] train_loss_con: 374.556 energy_loss: 326.016
[GPU3] epochs: [678/800] train_loss_con: 374.147 energy_loss: 326.821
[GPU3] epochs: [679/800] train_loss_con: 370.372 energy_loss: 325.285
[GPU3] epochs: [680/800] train_loss_con: 373.173 energy_loss: 324.046
[GPU3] epochs: [681/800] train_loss_con: 368.629 energy_loss: 323.982
[GPU3] epochs: [682/800] train_loss_con: 369.627 energy_loss: 322.704
[GPU3] epochs: [683/800] train_loss_con: 372.840 energy_loss: 322.469
[GPU3] epochs: [684/800] train_loss_con: 366.391 energy_loss: 322.627
[GPU3] epochs: [685/800] train_loss_con: 367.001 energy_loss: 320.962
[GPU3] epochs: [686/800] train_loss_con: 366.412 energy_loss: 320.662
[GPU3] epochs: [687/800] train_loss_con: 365.568 energy_loss: 320.941
[GPU3] epochs: [688/800] train_loss_con: 367.906 energy_loss: 319.925
[GPU3] epochs: [689/800] train_loss_con: 363.241 energy_loss: 320.287
[GPU3] epochs: [690/800] train_loss_con: 363.903 energy_loss: 320.583
[GPU3] epochs: [691/800] train_loss_con: 364.010 energy_loss: 319.612
[GPU3] epochs: [692/800] train_loss_con: 362.726 energy_loss: 317.605
[GPU3] epochs: [693/800] train_loss_con: 364.239 energy_loss: 318.452
[GPU3] epochs: [694/800] train_loss_con: 361.265 energy_loss: 317.057
[GPU3] epochs: [695/800] train_loss_con: 362.168 energy_loss: 316.485
[GPU3] epochs: [696/800] train_loss_con: 358.822 energy_loss: 314.033
[GPU3] epochs: [697/800] train_loss_con: 360.300 energy_loss: 315.667
[GPU3] epochs: [698/800] train_loss_con: 360.244 energy_loss: 315.120
[GPU3] epochs: [699/800] train_loss_con: 359.582 energy_loss: 313.411
[GPU3] epochs: [700/800] train_loss_con: 358.850 energy_loss: 314.385
[GPU3] epochs: [701/800] train_loss_con: 358.746 energy_loss: 311.981
[GPU3] epochs: [702/800] train_loss_con: 357.433 energy_loss: 311.541
[GPU3] epochs: [703/800] train_loss_con: 358.804 energy_loss: 312.082
[GPU3] epochs: [704/800] train_loss_con: 355.871 energy_loss: 310.999
[GPU3] epochs: [705/800] train_loss_con: 356.145 energy_loss: 310.568
[GPU3] epochs: [706/800] train_loss_con: 353.242 energy_loss: 309.774
[GPU3] epochs: [707/800] train_loss_con: 356.486 energy_loss: 309.166
[GPU3] epochs: [708/800] train_loss_con: 354.352 energy_loss: 308.659
[GPU3] epochs: [709/800] train_loss_con: 355.459 energy_loss: 309.339
[GPU3] epochs: [710/800] train_loss_con: 354.300 energy_loss: 309.101
[GPU3] epochs: [711/800] train_loss_con: 351.890 energy_loss: 308.929
[GPU3] epochs: [712/800] train_loss_con: 351.291 energy_loss: 306.878
[GPU3] epochs: [713/800] train_loss_con: 352.077 energy_loss: 308.689
[GPU3] epochs: [714/800] train_loss_con: 352.445 energy_loss: 307.843
[GPU3] epochs: [715/800] train_loss_con: 351.911 energy_loss: 305.571
[GPU3] epochs: [716/800] train_loss_con: 350.911 energy_loss: 305.433
[GPU3] epochs: [717/800] train_loss_con: 350.416 energy_loss: 306.242
[GPU3] epochs: [718/800] train_loss_con: 349.441 energy_loss: 306.282
[GPU3] epochs: [719/800] train_loss_con: 350.161 energy_loss: 304.297
[GPU3] epochs: [720/800] train_loss_con: 349.402 energy_loss: 304.561
[GPU3] epochs: [721/800] train_loss_con: 347.316 energy_loss: 304.548
[GPU3] epochs: [722/800] train_loss_con: 348.205 energy_loss: 303.991
[GPU3] epochs: [723/800] train_loss_con: 346.195 energy_loss: 303.067
[GPU3] epochs: [724/800] train_loss_con: 347.732 energy_loss: 301.678
[GPU3] epochs: [725/800] train_loss_con: 348.225 energy_loss: 302.656
[GPU3] epochs: [726/800] train_loss_con: 347.523 energy_loss: 302.401
[GPU3] epochs: [727/800] train_loss_con: 344.253 energy_loss: 301.648
[GPU3] epochs: [728/800] train_loss_con: 343.237 energy_loss: 301.481
[GPU3] epochs: [729/800] train_loss_con: 342.964 energy_loss: 302.083
[GPU3] epochs: [730/800] train_loss_con: 344.024 energy_loss: 301.692
[GPU3] epochs: [731/800] train_loss_con: 342.815 energy_loss: 301.045
[GPU3] epochs: [732/800] train_loss_con: 342.275 energy_loss: 300.022
[GPU3] epochs: [733/800] train_loss_con: 341.600 energy_loss: 299.094
[GPU3] epochs: [734/800] train_loss_con: 342.602 energy_loss: 299.428
[GPU3] epochs: [735/800] train_loss_con: 340.978 energy_loss: 298.856
[GPU3] epochs: [736/800] train_loss_con: 340.593 energy_loss: 298.121
[GPU3] epochs: [737/800] train_loss_con: 340.974 energy_loss: 297.898
[GPU3] epochs: [738/800] train_loss_con: 338.540 energy_loss: 297.516
[GPU3] epochs: [739/800] train_loss_con: 339.796 energy_loss: 297.385
[GPU3] epochs: [740/800] train_loss_con: 339.456 energy_loss: 297.387
[GPU3] epochs: [741/800] train_loss_con: 339.873 energy_loss: 296.631
[GPU3] epochs: [742/800] train_loss_con: 337.841 energy_loss: 296.234
[GPU3] epochs: [743/800] train_loss_con: 335.431 energy_loss: 296.484
[GPU3] epochs: [744/800] train_loss_con: 338.216 energy_loss: 297.061
[GPU3] epochs: [745/800] train_loss_con: 338.931 energy_loss: 296.863
[GPU3] epochs: [746/800] train_loss_con: 335.401 energy_loss: 296.241
[GPU3] epochs: [747/800] train_loss_con: 336.783 energy_loss: 295.494
[GPU3] epochs: [748/800] train_loss_con: 336.739 energy_loss: 295.043
[GPU3] epochs: [749/800] train_loss_con: 338.216 energy_loss: 295.806
[GPU3] epochs: [750/800] train_loss_con: 335.964 energy_loss: 295.142
[GPU3] epochs: [751/800] train_loss_con: 336.149 energy_loss: 294.419
[GPU3] epochs: [752/800] train_loss_con: 336.085 energy_loss: 293.832
[GPU3] epochs: [753/800] train_loss_con: 333.838 energy_loss: 293.545
[GPU3] epochs: [754/800] train_loss_con: 335.111 energy_loss: 293.720
[GPU3] epochs: [755/800] train_loss_con: 335.621 energy_loss: 293.659
[GPU3] epochs: [756/800] train_loss_con: 333.103 energy_loss: 293.960
[GPU3] epochs: [757/800] train_loss_con: 335.478 energy_loss: 293.823
[GPU3] epochs: [758/800] train_loss_con: 334.630 energy_loss: 293.673
[GPU3] epochs: [759/800] train_loss_con: 333.642 energy_loss: 293.972
[GPU3] epochs: [760/800] train_loss_con: 333.475 energy_loss: 293.522
[GPU3] epochs: [761/800] train_loss_con: 332.004 energy_loss: 293.389
[GPU3] epochs: [762/800] train_loss_con: 334.553 energy_loss: 293.101
[GPU3] epochs: [763/800] train_loss_con: 329.470 energy_loss: 291.827
[GPU3] epochs: [764/800] train_loss_con: 331.575 energy_loss: 291.339
[GPU3] epochs: [765/800] train_loss_con: 331.711 energy_loss: 291.490
[GPU3] epochs: [766/800] train_loss_con: 331.221 energy_loss: 291.010
[GPU3] epochs: [767/800] train_loss_con: 331.981 energy_loss: 290.936
[GPU3] epochs: [768/800] train_loss_con: 332.790 energy_loss: 290.850
[GPU3] epochs: [769/800] train_loss_con: 330.354 energy_loss: 290.811
[GPU3] epochs: [770/800] train_loss_con: 330.663 energy_loss: 290.246
[GPU3] epochs: [771/800] train_loss_con: 329.112 energy_loss: 289.963
[GPU3] epochs: [772/800] train_loss_con: 331.146 energy_loss: 289.608
[GPU3] epochs: [773/800] train_loss_con: 331.104 energy_loss: 289.753
[GPU3] epochs: [774/800] train_loss_con: 331.985 energy_loss: 289.277
[GPU3] epochs: [775/800] train_loss_con: 331.060 energy_loss: 289.202
[GPU3] epochs: [776/800] train_loss_con: 329.808 energy_loss: 289.382
[GPU3] epochs: [777/800] train_loss_con: 333.502 energy_loss: 289.028
[GPU3] epochs: [778/800] train_loss_con: 330.727 energy_loss: 288.955
[GPU3] epochs: [779/800] train_loss_con: 328.553 energy_loss: 288.804
[GPU3] epochs: [780/800] train_loss_con: 330.260 energy_loss: 289.021
[GPU3] epochs: [781/800] train_loss_con: 327.928 energy_loss: 289.161
[GPU3] epochs: [782/800] train_loss_con: 329.979 energy_loss: 289.187
[GPU3] epochs: [783/800] train_loss_con: 329.760 energy_loss: 288.880
[GPU3] epochs: [784/800] train_loss_con: 328.741 energy_loss: 288.560
[GPU3] epochs: [785/800] train_loss_con: 328.355 energy_loss: 288.029
[GPU3] epochs: [786/800] train_loss_con: 328.180 energy_loss: 287.773
[GPU3] epochs: [787/800] train_loss_con: 328.996 energy_loss: 287.915
[GPU3] epochs: [788/800] train_loss_con: 328.918 energy_loss: 287.744
[GPU3] epochs: [789/800] train_loss_con: 327.744 energy_loss: 287.449
[GPU3] epochs: [790/800] train_loss_con: 328.449 energy_loss: 286.769
[GPU3] epochs: [791/800] train_loss_con: 328.626 energy_loss: 286.516
[GPU3] epochs: [792/800] train_loss_con: 326.014 energy_loss: 286.623
[GPU3] epochs: [793/800] train_loss_con: 327.141 energy_loss: 286.172
[GPU3] epochs: [794/800] train_loss_con: 327.524 energy_loss: 286.507
[GPU3] epochs: [795/800] train_loss_con: 328.044 energy_loss: 286.423
[GPU3] epochs: [796/800] train_loss_con: 330.123 energy_loss: 286.261
[GPU3] epochs: [797/800] train_loss_con: 327.645 energy_loss: 286.176
[GPU3] epochs: [798/800] train_loss_con: 329.770 energy_loss: 285.508
[GPU3] epochs: [799/800] train_loss_con: 326.960 energy_loss: 285.321
[GPU3] epochs: [800/800] train_loss_con: 325.717 energy_loss: 285.116
### TSNE starts
### MLP training begins
[GPU3] Test Accuracy at epoch: 0: 0.898
[GPU3] epochs: [1/100] train_acc: 0.830 train_loss_sup: 0.565
[GPU3] epochs: [2/100] train_acc: 0.872 train_loss_sup: 0.397
[GPU3] epochs: [3/100] train_acc: 0.873 train_loss_sup: 0.386
[GPU3] epochs: [4/100] train_acc: 0.877 train_loss_sup: 0.379
[GPU3] epochs: [5/100] train_acc: 0.876 train_loss_sup: 0.374
[GPU3] epochs: [6/100] train_acc: 0.879 train_loss_sup: 0.367
[GPU3] epochs: [7/100] train_acc: 0.881 train_loss_sup: 0.364
[GPU3] epochs: [8/100] train_acc: 0.882 train_loss_sup: 0.358
[GPU3] epochs: [9/100] train_acc: 0.882 train_loss_sup: 0.359
[GPU3] epochs: [10/100] train_acc: 0.882 train_loss_sup: 0.359
[GPU3] Test Accuracy at epoch: 10: 0.905
[GPU3] epochs: [11/100] train_acc: 0.883 train_loss_sup: 0.355
[GPU3] epochs: [12/100] train_acc: 0.885 train_loss_sup: 0.349
[GPU3] epochs: [13/100] train_acc: 0.883 train_loss_sup: 0.350
[GPU3] epochs: [14/100] train_acc: 0.885 train_loss_sup: 0.348
[GPU3] epochs: [15/100] train_acc: 0.885 train_loss_sup: 0.346
[GPU3] epochs: [16/100] train_acc: 0.885 train_loss_sup: 0.350
[GPU3] epochs: [17/100] train_acc: 0.885 train_loss_sup: 0.349
[GPU3] epochs: [18/100] train_acc: 0.885 train_loss_sup: 0.352
[GPU3] epochs: [19/100] train_acc: 0.884 train_loss_sup: 0.347
[GPU3] epochs: [20/100] train_acc: 0.886 train_loss_sup: 0.342
[GPU3] Test Accuracy at epoch: 20: 0.907
[GPU3] epochs: [21/100] train_acc: 0.884 train_loss_sup: 0.347
[GPU3] epochs: [22/100] train_acc: 0.887 train_loss_sup: 0.340
[GPU3] epochs: [23/100] train_acc: 0.887 train_loss_sup: 0.342
[GPU3] epochs: [24/100] train_acc: 0.885 train_loss_sup: 0.351
[GPU3] epochs: [25/100] train_acc: 0.885 train_loss_sup: 0.347
[GPU3] epochs: [26/100] train_acc: 0.887 train_loss_sup: 0.341
[GPU3] epochs: [27/100] train_acc: 0.887 train_loss_sup: 0.341
[GPU3] epochs: [28/100] train_acc: 0.888 train_loss_sup: 0.343
[GPU3] epochs: [29/100] train_acc: 0.885 train_loss_sup: 0.345
[GPU3] epochs: [30/100] train_acc: 0.886 train_loss_sup: 0.343
[GPU3] Test Accuracy at epoch: 30: 0.905
[GPU3] epochs: [31/100] train_acc: 0.886 train_loss_sup: 0.344
[GPU3] epochs: [32/100] train_acc: 0.888 train_loss_sup: 0.338
[GPU3] epochs: [33/100] train_acc: 0.888 train_loss_sup: 0.338
[GPU3] epochs: [34/100] train_acc: 0.889 train_loss_sup: 0.338
[GPU3] epochs: [35/100] train_acc: 0.886 train_loss_sup: 0.346
[GPU3] epochs: [36/100] train_acc: 0.889 train_loss_sup: 0.340
[GPU3] epochs: [37/100] train_acc: 0.887 train_loss_sup: 0.339
[GPU3] epochs: [38/100] train_acc: 0.890 train_loss_sup: 0.335
[GPU3] epochs: [39/100] train_acc: 0.889 train_loss_sup: 0.335
[GPU3] epochs: [40/100] train_acc: 0.887 train_loss_sup: 0.345
[GPU3] Test Accuracy at epoch: 40: 0.907
[GPU3] epochs: [41/100] train_acc: 0.887 train_loss_sup: 0.343
[GPU3] epochs: [42/100] train_acc: 0.890 train_loss_sup: 0.331
[GPU3] epochs: [43/100] train_acc: 0.887 train_loss_sup: 0.340
[GPU3] epochs: [44/100] train_acc: 0.888 train_loss_sup: 0.345
[GPU3] epochs: [45/100] train_acc: 0.888 train_loss_sup: 0.340
[GPU3] epochs: [46/100] train_acc: 0.889 train_loss_sup: 0.336
[GPU3] epochs: [47/100] train_acc: 0.887 train_loss_sup: 0.342
[GPU3] epochs: [48/100] train_acc: 0.888 train_loss_sup: 0.338
[GPU3] epochs: [49/100] train_acc: 0.888 train_loss_sup: 0.343
[GPU3] epochs: [50/100] train_acc: 0.887 train_loss_sup: 0.340
[GPU3] Test Accuracy at epoch: 50: 0.907
[GPU3] epochs: [51/100] train_acc: 0.888 train_loss_sup: 0.340
[GPU3] epochs: [52/100] train_acc: 0.889 train_loss_sup: 0.339
[GPU3] epochs: [53/100] train_acc: 0.889 train_loss_sup: 0.335
[GPU3] epochs: [54/100] train_acc: 0.887 train_loss_sup: 0.341
[GPU3] epochs: [55/100] train_acc: 0.888 train_loss_sup: 0.339
[GPU3] epochs: [56/100] train_acc: 0.890 train_loss_sup: 0.339
[GPU3] epochs: [57/100] train_acc: 0.888 train_loss_sup: 0.342
[GPU3] epochs: [58/100] train_acc: 0.889 train_loss_sup: 0.336
[GPU3] epochs: [59/100] train_acc: 0.886 train_loss_sup: 0.339
[GPU3] epochs: [60/100] train_acc: 0.889 train_loss_sup: 0.335
[GPU3] Test Accuracy at epoch: 60: 0.904
[GPU3] epochs: [61/100] train_acc: 0.890 train_loss_sup: 0.335
[GPU3] epochs: [62/100] train_acc: 0.889 train_loss_sup: 0.338
[GPU3] epochs: [63/100] train_acc: 0.889 train_loss_sup: 0.336
[GPU3] epochs: [64/100] train_acc: 0.889 train_loss_sup: 0.339
[GPU3] epochs: [65/100] train_acc: 0.889 train_loss_sup: 0.338
[GPU3] epochs: [66/100] train_acc: 0.888 train_loss_sup: 0.340
[GPU3] epochs: [67/100] train_acc: 0.886 train_loss_sup: 0.347
[GPU3] epochs: [68/100] train_acc: 0.889 train_loss_sup: 0.337
[GPU3] epochs: [69/100] train_acc: 0.889 train_loss_sup: 0.338
[GPU3] epochs: [70/100] train_acc: 0.887 train_loss_sup: 0.342
[GPU3] Test Accuracy at epoch: 70: 0.904
[GPU3] epochs: [71/100] train_acc: 0.890 train_loss_sup: 0.336
[GPU3] epochs: [72/100] train_acc: 0.888 train_loss_sup: 0.335
[GPU3] epochs: [73/100] train_acc: 0.889 train_loss_sup: 0.337
[GPU3] epochs: [74/100] train_acc: 0.887 train_loss_sup: 0.342
[GPU3] epochs: [75/100] train_acc: 0.890 train_loss_sup: 0.336
[GPU3] epochs: [76/100] train_acc: 0.890 train_loss_sup: 0.336
[GPU3] epochs: [77/100] train_acc: 0.889 train_loss_sup: 0.339
[GPU3] epochs: [78/100] train_acc: 0.889 train_loss_sup: 0.339
[GPU3] epochs: [79/100] train_acc: 0.888 train_loss_sup: 0.337
[GPU3] epochs: [80/100] train_acc: 0.888 train_loss_sup: 0.334
[GPU3] Test Accuracy at epoch: 80: 0.904
[GPU3] epochs: [81/100] train_acc: 0.889 train_loss_sup: 0.341
[GPU3] epochs: [82/100] train_acc: 0.889 train_loss_sup: 0.334
[GPU3] epochs: [83/100] train_acc: 0.888 train_loss_sup: 0.343
[GPU3] epochs: [84/100] train_acc: 0.887 train_loss_sup: 0.342
[GPU3] epochs: [85/100] train_acc: 0.889 train_loss_sup: 0.337
[GPU3] epochs: [86/100] train_acc: 0.887 train_loss_sup: 0.340
[GPU3] epochs: [87/100] train_acc: 0.890 train_loss_sup: 0.335
[GPU3] epochs: [88/100] train_acc: 0.889 train_loss_sup: 0.336
[GPU3] epochs: [89/100] train_acc: 0.889 train_loss_sup: 0.335
[GPU3] epochs: [90/100] train_acc: 0.890 train_loss_sup: 0.333
[GPU3] Test Accuracy at epoch: 90: 0.908
[GPU3] epochs: [91/100] train_acc: 0.887 train_loss_sup: 0.339
[GPU3] epochs: [92/100] train_acc: 0.889 train_loss_sup: 0.337
[GPU3] epochs: [93/100] train_acc: 0.889 train_loss_sup: 0.334
[GPU3] epochs: [94/100] train_acc: 0.890 train_loss_sup: 0.334
[GPU3] epochs: [95/100] train_acc: 0.890 train_loss_sup: 0.333
[GPU3] epochs: [96/100] train_acc: 0.889 train_loss_sup: 0.342
[GPU3] epochs: [97/100] train_acc: 0.890 train_loss_sup: 0.334
[GPU3] epochs: [98/100] train_acc: 0.890 train_loss_sup: 0.333
[GPU3] epochs: [99/100] train_acc: 0.887 train_loss_sup: 0.342
[GPU3] epochs: [100/100] train_acc: 0.892 train_loss_sup: 0.329
[GPU3] Final Test Accuracy: 0.902
Model weights saved
<All keys matched successfully>
OpenBLAS warning: precompiled NUM_THREADS exceeded, adding auxiliary array for thread metadata.
To avoid this warning, please rebuild your copy of OpenBLAS with a larger NUM_THREADS setting
or set the environment variable OPENBLAS_NUM_THREADS to 64 or lower
knn evalution
logistic regression evalution
knn_acc: 0.878, log_reg_acc: 0.902
BLAS : Bad memory unallocation! :  640  0x7f36b5133000
BLAS : Bad memory unallocation! :  640  0x7f36c7133000
BLAS : Bad memory unallocation! :  640  0x7f36b1133000
BLAS : Bad memory unallocation! :  640  0x7f36b7133000
BLAS : Bad memory unallocation! :  640  0x7f36bb133000
BLAS : Bad memory unallocation! :  640  0x7f36c3133000
BLAS : Bad memory unallocation! :  640  0x7f3673133000
BLAS : Bad memory unallocation! :  640  0x7f35b7133000
